dealdate	totalPrice	unitPrice	square	count
2019-01-03	497.7297	50266.0270	95.1351	37
2019-01-04	636.6304	57106.5652	114.7174	46
2019-01-05	502.7857	55976.8929	81.5357	28
2019-01-06	588.0196	54413.0196	100.7647	51
2019-01-07	612.9143	59391.9429	98.6714	70
2019-01-08	554.3538	59079.2462	94.5231	65
2019-01-09	529.0380	57688.1646	88.7848	79
2019-01-10	507.8723	57064.3830	88.7660	47
2019-01-11	615.2703	62958.1081	94.3243	37
2019-01-12	502.0250	54339.7500	84.6750	40
2019-01-13	554.9189	57617.2297	93.7703	74
2019-01-14	542.5795	54039.3977	98.7045	88
2019-01-15	503.8971	52755.7941	92.4412	68
2019-01-16	510.9583	57059.5556	92.5278	72
2019-01-17	473.6000	49934.9333	84.2222	45
2019-01-18	554.3396	54903.9623	98.6415	53
2019-01-19	542.4894	59001.4894	90.1702	47
2019-01-20	565.3913	56156.0435	98.4565	92
2019-01-21	549.3708	56141.4719	95.3146	89
2019-01-22	527.2029	55935.2319	93.4058	69
2019-01-23	527.8028	54482.0986	97.1831	71
2019-01-24	597.6066	59833.6230	98.0164	61
2019-01-25	509.0200	55698.0400	90.0000	50
2019-01-26	629.6667	54342.4048	114.5238	42
2019-01-27	530.8444	57494.8222	91.3667	90
2019-01-28	540.4805	57173.5584	92.4026	77
2019-01-29	549.6379	57534.8621	94.7586	58
2019-01-30	683.9800	59640.7200	114.3000	50
2019-01-31	639.5682	65594.6818	96.6818	44
2019-02	657.3630	56518.7557	108.4406	438
2019-02-01	1815.0000	79815.6667	214.3333	3
2019-02-02	972.0000	104316.0000	97.0000	2
2019-02-04	425.0000	54797.0000	77.0000	1
2019-02-09	401.0000	40266.0000	99.0000	1
2019-02-10	740.0000	60035.0000	123.0000	1
2019-02-11	594.7273	67068.7273	93.7273	11
2019-02-12	644.4737	58453.9474	111.6842	19
2019-02-13	475.1765	49028.4118	87.1176	17
2019-02-14	381.7727	47686.1818	77.8636	22
2019-02-15	454.2273	52432.5455	91.8636	22
2019-02-16	490.5200	52493.4000	91.8400	25
2019-02-17	558.8043	56251.5217	94.8913	46
2019-02-18	454.3871	54730.5968	80.2903	62
2019-02-19	599.9412	55866.8824	101.7353	34
2019-02-20	517.5357	54613.9286	93.2679	56
2019-02-21	491.8409	55345.3864	91.3636	44
2019-02-22	541.1034	59109.2069	87.6207	29
2019-02-23	549.4667	54926.3333	100.8333	30
2019-02-24	500.0896	56003.9552	88.4627	67
2019-02-25	514.2222	57591.4048	89.6190	126
2019-02-26	555.0778	58610.2778	95.8222	90
2019-02-27	506.9612	55604.0777	89.5049	103
2019-02-28	556.5169	56350.2881	96.7203	118
2019-03	643.4909	57029.8236	107.2016	1151
2019-03-01	544.0938	54685.8125	100.1563	32
2019-03-02	513.1579	58054.2632	86.3684	38
2019-03-03	583.7895	60063.3289	97.4474	76
2019-03-04	518.0069	54718.2708	90.6111	144
2019-03-05	543.3053	56210.4842	95.4526	95
2019-03-06	544.2250	60261.0083	89.5417	120
2019-03-07	567.0000	52350.3077	107.7385	65
2019-03-08	580.4844	56789.7813	99.0781	64
2019-03-09	606.3400	58740.8800	106.3600	50
2019-03-10	557.8020	57382.2079	92.4554	101
2019-03-11	492.1298	54122.3511	88.7252	131
2019-03-12	534.2527	55689.1099	95.8462	91
2019-03-13	518.2174	56059.4348	89.5109	92
2019-03-14	578.8701	59804.3506	95.1948	77
2019-03-15	590.7273	59064.4000	99.7273	55
2019-03-16	544.9375	55589.8750	91.9375	48
2019-03-17	546.9780	58140.7692	89.1758	91
2019-03-18	522.1818	56327.5758	89.9394	132
2019-03-19	608.9759	57787.4096	101.2892	83
2019-03-20	558.5462	60848.1345	92.9748	119
2019-03-21	589.9014	61510.6197	92.6056	71
2019-03-22	574.2459	53817.4262	97.9180	61
2019-03-23	551.3404	55378.3830	88.3404	47
2019-03-24	526.5119	55376.0000	88.7262	84
2019-03-25	511.4151	55303.5472	91.0094	106
2019-03-26	541.8427	58076.1798	91.0674	89
2019-03-27	541.4674	51682.1196	100.4457	92
2019-03-28	487.6418	53761.2836	88.2537	67
2019-03-29	557.9057	56239.5660	100.3585	53
2019-03-30	497.7455	58027.8909	80.4545	55
2019-03-31	541.9268	59341.7317	88.6159	164
2019-04	665.1071	58113.6817	109.8889	999
2019-04-01	571.0000	56868.0333	97.4000	30
2019-04-02	626.3103	57401.5172	109.1379	29
2019-04-03	639.6346	59965.7308	99.4038	52
2019-04-04	608.4000	59392.1333	99.3556	45
2019-04-05	510.8438	55971.6563	86.9063	32
2019-04-06	503.9756	54614.9756	85.0244	41
2019-04-07	637.3469	60262.0204	102.4286	49
2019-04-08	509.5862	55447.1264	91.1839	87
2019-04-09	496.4595	54002.3784	90.4324	74
2019-04-10	561.9101	59791.0787	89.1685	89
2019-04-11	601.2500	60595.5179	97.9286	56
2019-04-12	578.7692	57308.9231	92.5641	39
2019-04-13	500.4324	57392.6757	82.5135	37
2019-04-14	488.0405	54716.8108	88.6757	74
2019-04-15	527.4118	58171.5098	88.7549	102
2019-04-16	640.0000	62133.3898	100.8136	59
2019-04-17	538.4714	59131.5714	89.1143	70
2019-04-18	637.8333	56703.9630	110.5000	54
2019-04-19	456.2000	51510.5250	78.4500	40
2019-04-20	551.4839	63418.7097	82.8065	31
2019-04-21	623.4375	55745.7344	106.5781	64
2019-04-22	551.6939	58542.8878	91.1122	98
2019-04-23	525.4516	55089.1935	88.4516	62
2019-04-24	627.0000	57990.6049	105.0247	81
2019-04-25	549.1053	57693.0175	92.2105	57
2019-04-26	560.5676	55805.5405	98.4054	37
2019-04-27	491.8846	52599.8269	96.8846	52
2019-04-28	499.7073	55785.0122	86.7805	82
2019-04-29	585.5862	58213.0690	100.3448	58
2019-04-30	554.9726	58304.6712	94.4384	73
2019-05	638.5242	54882.5389	109.1125	1093
2019-05-01	519.1667	53240.8333	90.7778	18
2019-05-02	631.5385	56481.4231	110.6154	26
2019-05-03	586.2391	61108.6739	95.9348	46
2019-05-04	549.1061	61007.6061	88.1667	66
2019-05-05	602.9375	57839.9688	99.6094	64
2019-05-06	576.7500	57636.6500	92.9000	40
2019-05-07	590.2174	61687.0652	90.3261	46
2019-05-08	553.1930	53934.3333	97.0000	57
2019-05-09	515.2600	56780.3800	92.9000	50
2019-05-10	586.7073	59203.9268	95.6585	41
2019-05-11	529.3103	56654.9310	84.2414	29
2019-05-12	582.7966	60800.3729	93.2034	59
2019-05-13	557.4805	53445.9221	102.3506	77
2019-05-14	521.0893	57764.5893	90.9643	56
2019-05-15	523.5806	56142.3226	89.2581	62
2019-05-16	574.2632	61857.7368	87.6316	38
2019-05-17	594.8286	62087.6571	92.2000	35
2019-05-18	611.1471	56164.4118	101.4706	34
2019-05-19	578.0167	61018.4500	93.0833	60
2019-05-20	479.6543	56907.4938	83.4074	81
2019-05-21	586.9412	60564.0588	95.0000	34
2019-05-22	597.3390	61060.2034	93.9661	59
2019-05-23	576.8095	61146.1190	94.1905	42
2019-05-24	642.2105	64566.2105	95.5263	38
2019-05-25	547.0000	58565.6471	91.4412	34
2019-05-26	510.4143	54700.7714	89.5714	70
2019-05-27	490.8056	54966.2917	89.3056	72
2019-05-28	676.9661	58840.5932	103.2881	59
2019-05-29	595.3333	58210.8267	99.1467	75
2019-05-30	506.0392	55955.0196	84.8235	51
2019-05-31	654.5781	61525.1094	99.1406	64
2019-06	666.3936	56995.7894	112.6527	907
2019-06-01	500.5385	60760.9231	83.1538	13
2019-06-02	742.7447	67422.2128	108.2128	47
2019-06-03	514.7671	58267.3973	87.1918	73
2019-06-04	598.3103	60034.8621	92.8621	29
2019-06-05	557.2857	58641.8095	93.7619	42
2019-06-06	585.8864	57541.2273	92.5909	44
2019-06-07	608.7885	60678.8077	98.1154	52
2019-06-08	600.2250	56805.3000	101.5250	40
2019-06-09	556.2105	62857.8421	87.4737	57
2019-06-10	546.5439	57148.3158	90.7719	57
2019-06-11	604.0392	56012.2941	98.0392	51
2019-06-12	543.3051	55592.4068	93.8644	59
2019-06-13	618.9804	59246.1569	101.0000	51
2019-06-14	629.9737	65180.2895	90.2368	38
2019-06-15	602.6667	59931.4667	100.1000	30
2019-06-16	619.3774	60489.9811	99.8302	53
2019-06-17	568.4500	56927.9000	99.7167	60
2019-06-18	541.7500	55309.5385	93.3077	52
2019-06-19	511.9342	56408.1974	91.1711	76
2019-06-20	570.5122	51309.9268	97.0244	41
2019-06-21	590.2632	58115.6316	98.6579	38
2019-06-22	625.5000	51933.2333	113.8000	30
2019-06-23	524.4091	60088.6970	88.5455	66
2019-06-24	559.4457	56972.8913	99.2826	92
2019-06-25	541.9804	55943.2157	93.1176	51
2019-06-26	593.7460	58948.1905	100.2222	63
2019-06-27	535.5510	58204.9388	91.6735	49
2019-06-28	542.4468	54789.3617	94.6596	47
2019-06-29	564.8000	55842.0400	95.5200	50
2019-06-30	513.7279	55999.8897	93.0441	136
2019-07	666.6291	58690.9183	108.9746	906
2019-07-01	679.0968	56692.4516	107.6129	31
2019-07-02	530.3929	53091.5000	79.7857	28
2019-07-03	550.9778	56636.1556	96.2444	45
2019-07-04	522.7250	56844.8500	84.4750	40
2019-07-05	608.3333	61616.2051	95.4615	39
2019-07-06	533.6667	57120.5556	87.0741	27
2019-07-07	518.1803	58493.4098	91.4262	61
2019-07-08	516.0167	57371.0000	89.5500	60
2019-07-09	479.9706	56020.2647	85.7353	34
2019-07-10	558.5303	59843.5303	88.6667	66
2019-07-11	447.3721	49262.9767	89.3488	43
2019-07-12	604.4706	57756.0000	99.1765	34
2019-07-13	588.2632	60121.1053	88.2895	38
2019-07-14	533.5556	60583.4444	92.2778	54
2019-07-15	644.7255	64566.5882	97.7843	51
2019-07-16	484.8333	52112.2333	91.3333	30
2019-07-17	522.4342	58401.1711	93.0789	76
2019-07-18	544.8269	60218.9231	87.7308	52
2019-07-19	597.6571	63316.2571	88.6857	35
2019-07-20	595.1818	56540.7879	98.4242	33
2019-07-21	515.5571	59528.7143	87.5000	70
2019-07-22	518.6190	53343.6825	91.0000	63
2019-07-23	569.4500	62082.7750	93.9250	40
2019-07-24	602.3704	60358.9630	94.2037	54
2019-07-25	533.9811	59549.3019	85.7925	53
2019-07-26	569.6053	55309.5789	102.6053	38
2019-07-27	567.1944	59472.8611	90.7778	36
2019-07-28	558.8246	59690.5614	88.0351	57
2019-07-29	577.2024	63877.6071	91.6310	84
2019-07-30	525.3137	58653.2157	91.0588	51
2019-07-31	551.9467	55878.8533	90.8267	75
2019-08	681.2362	58840.5417	109.9795	779
2019-08-01	644.6667	60374.0000	104.2000	15
2019-08-02	561.0000	55848.1600	101.2800	25
2019-08-03	633.0323	62875.9355	109.3226	31
2019-08-04	620.1200	59806.4600	98.4400	50
2019-08-05	518.3400	56750.9400	94.3400	50
2019-08-06	550.7179	56232.9744	93.5128	39
2019-08-07	484.2500	55380.8750	97.2250	40
2019-08-08	529.8000	60415.8667	92.5333	30
2019-08-09	475.0000	55781.1714	78.8571	35
2019-08-10	674.6563	58813.1250	109.9063	32
2019-08-11	595.4426	59525.0820	94.3607	61
2019-08-12	542.8033	57710.3770	94.7705	61
2019-08-13	515.1143	55199.1714	97.5143	35
2019-08-14	551.0000	56241.8033	99.4426	61
2019-08-15	518.6200	61326.0200	81.9800	50
2019-08-16	504.2222	54213.0278	100.3889	36
2019-08-17	546.1429	58990.0952	94.3810	21
2019-08-18	641.1600	60476.5000	100.9600	50
2019-08-19	530.5600	58267.5600	88.7600	75
2019-08-20	527.6452	57928.2258	90.5161	31
2019-08-21	540.6481	57993.5556	93.9630	54
2019-08-22	477.9032	48941.8710	91.8710	31
2019-08-23	547.1944	57929.0000	98.6389	36
2019-08-24	559.6897	55366.6897	103.8966	29
2019-08-25	523.0455	55049.0455	92.4545	44
2019-08-26	538.0541	56526.7568	94.0946	74
2019-08-27	582.2083	60605.5208	98.8958	48
2019-08-28	509.5882	53548.1471	94.7353	68
2019-08-29	535.1042	59508.7083	90.8125	48
2019-08-30	489.5926	56797.3704	82.1111	27
2019-08-31	543.0779	57468.7532	97.2468	77
2019-09	631.5588	56415.7800	108.2025	800
2019-09-01	698.1429	61396.1429	109.5714	21
2019-09-02	610.6935	59943.1774	98.4839	62
2019-09-03	566.8049	55434.3659	101.0244	41
2019-09-04	476.3913	52044.3261	94.6087	46
2019-09-05	520.7805	56165.2927	90.8293	41
2019-09-06	595.1935	56722.2903	104.8387	31
2019-09-07	645.0385	63962.8846	95.5769	26
2019-09-08	521.7353	54524.2794	93.2059	68
2019-09-09	581.7403	58166.2857	98.4545	77
2019-09-10	501.8286	59963.3429	82.2286	35
2019-09-11	551.0000	59516.5106	93.2340	47
2019-09-12	469.7576	55419.2727	84.7273	33
2019-09-13	578.0000	54011.7727	101.8636	22
2019-09-14	553.1563	51652.7188	103.2500	32
2019-09-15	496.9231	55777.6538	89.0000	52
2019-09-16	578.6774	53672.0000	108.9032	62
2019-09-17	527.3158	59135.1579	86.2895	38
2019-09-18	463.9804	52192.6667	88.4118	51
2019-09-19	523.3214	59066.4286	90.5000	28
2019-09-20	594.6207	60817.9655	93.5862	29
2019-09-21	655.0741	61184.5185	100.0000	27
2019-09-22	539.1321	56008.0000	95.6981	53
2019-09-23	534.9054	54819.0270	92.9054	74
2019-09-24	643.5778	59401.8667	106.9556	45
2019-09-25	617.9655	55101.9138	107.8276	58
2019-09-26	606.0000	64337.2647	89.4118	34
2019-09-27	451.0294	55133.6765	83.0588	34
2019-09-28	491.0000	55292.9800	91.1200	50
2019-09-29	580.4615	58220.1667	101.2692	78
2019-09-30	513.3462	55907.7885	90.9231	52
2019-10	659.0987	56280.2214	111.7942	831
2019-10-01	526.3750	51763.5000	100.6250	8
2019-10-02	472.5000	51960.2500	81.5000	4
2019-10-03	604.7273	55717.0909	108.6364	11
2019-10-04	559.7333	53058.6000	92.4000	15
2019-10-05	553.7727	54532.7727	100.4545	22
2019-10-06	538.8519	55222.7778	97.0741	27
2019-10-07	477.0625	51371.9375	88.8125	32
2019-10-08	457.7813	54854.0625	85.2188	32
2019-10-09	630.2128	60218.7021	102.1277	47
2019-10-10	543.8140	53597.2326	99.5116	43
2019-10-11	483.4571	58994.4857	84.0857	35
2019-10-12	542.6087	53299.8261	96.6522	23
2019-10-13	557.3030	54482.5152	98.0303	33
2019-10-14	513.3881	54954.3881	91.4179	67
2019-10-15	585.4500	57525.5250	92.1500	40
2019-10-16	572.7857	56206.8333	104.0000	42
2019-10-17	509.2593	53855.2593	95.3333	54
2019-10-18	477.5714	50394.1429	96.6190	21
2019-10-19	602.7576	59905.6970	97.9091	33
2019-10-20	488.4655	53926.1897	89.4655	58
2019-10-21	570.5556	53700.3175	101.5873	63
2019-10-22	585.3111	57432.0667	103.9778	45
2019-10-23	531.3800	53706.9400	97.8600	50
2019-10-24	490.8163	52708.4694	90.8163	49
2019-10-25	627.0000	59925.1852	104.2963	27
2019-10-26	625.9565	59352.6087	105.7391	23
2019-10-27	483.3049	52070.6341	90.0366	82
2019-10-28	563.3766	58256.4675	96.5195	77
2019-10-29	664.3462	62324.4038	103.0192	52
2019-10-30	593.7816	55816.4828	106.9425	87
2019-10-31	530.7213	56954.5738	88.1639	61
2019-11	604.7322	54077.0703	108.2736	1038
2019-11-01	398.6000	47043.8000	84.2000	10
2019-11-02	535.1290	56336.6452	96.5806	31
2019-11-03	611.1186	58550.9322	103.2203	59
2019-11-04	495.9863	52104.3836	93.4932	73
2019-11-05	590.8649	59290.2703	98.4054	37
2019-11-06	570.3729	58993.6780	97.5085	59
2019-11-07	521.6481	53848.5741	94.0000	54
2019-11-08	501.8214	51293.1429	95.9643	28
2019-11-09	580.4211	57326.4737	104.7105	38
2019-11-10	494.5775	53208.6338	93.9577	71
2019-11-11	519.8148	55964.8519	89.8395	81
2019-11-12	592.0000	58627.9815	98.0926	54
2019-11-13	539.2000	56489.4714	93.4714	70
2019-11-14	595.4390	56638.3415	102.9268	41
2019-11-15	500.0769	54146.7885	92.1154	52
2019-11-16	553.3333	61613.7576	88.7273	33
2019-11-17	523.5738	58527.2623	86.5902	61
2019-11-18	529.5510	59082.4898	90.4082	98
2019-11-19	557.6154	55978.5577	100.3269	52
2019-11-20	527.5000	55439.2857	93.1000	70
2019-11-21	561.2600	57192.0400	95.8800	50
2019-11-22	510.1818	54991.6364	95.5152	33
2019-11-23	701.2069	64263.1034	104.5862	29
2019-11-24	565.3521	58593.1690	95.8451	71
2019-11-25	532.0225	54271.9438	96.5169	89
2019-11-26	571.7164	58572.6567	96.1791	67
2019-11-27	520.0678	59771.2034	89.4576	59
2019-11-28	596.2593	53078.9259	110.1852	54
2019-11-29	526.2830	54565.5472	96.3019	53
2019-11-30	556.5604	54559.1209	99.5275	91
2019-12	638.5804	55944.2112	109.8848	1094
2019-12-01	479.1143	52785.4286	90.1714	35
2019-12-02	545.9818	55372.0909	98.8364	55
2019-12-03	648.3902	63100.8049	106.3902	41
2019-12-04	490.6889	56897.5778	90.2222	45
2019-12-05	597.0909	60097.7273	97.4773	44
2019-12-06	659.6176	55087.7059	112.2353	34
2019-12-07	602.8438	55751.3750	108.5000	32
2019-12-08	525.4118	57001.1373	89.6275	51
2019-12-09	514.2809	56339.5281	94.1461	89
2019-12-10	528.5690	54196.4828	95.1552	58
2019-12-11	545.1571	54483.3143	100.1571	70
2019-12-12	532.6875	55021.7292	96.5625	48
2019-12-13	489.2903	53427.5806	90.6452	31
2019-12-14	470.1034	57642.4483	85.4483	29
2019-12-15	520.0735	56165.1471	93.9559	68
2019-12-16	535.6588	53159.1412	99.9882	85
2019-12-17	544.5672	54557.6716	100.2388	67
2019-12-18	491.9265	55868.6029	92.3235	68
2019-12-19	573.0926	56417.5556	99.6667	54
2019-12-20	584.6757	54115.0811	103.4324	37
2019-12-21	518.4800	62849.8400	83.9600	25
2019-12-22	531.8873	54703.2676	97.3803	71
2019-12-23	556.7662	55811.7532	98.3247	77
2019-12-24	570.4583	56764.0208	99.4792	48
2019-12-25	600.3662	55566.4789	103.1831	71
2019-12-26	594.9000	58950.5250	97.5000	40
2019-12-27	607.0000	68759.0000	90.8750	16
2019-12-28	551.8056	54365.7778	105.0278	72
2019-12-29	581.4000	59869.9750	97.5750	80
2019-12-30	615.1395	61273.8953	99.4651	86
2019-12-31	517.0000	56606.0886	91.1392	79
2020-01	617.1927	54684.8366	110.2528	716
2020-01-01	593.2857	67147.7143	90.8571	14
2020-01-02	486.1458	54047.0000	89.2500	48
2020-01-03	576.2619	56191.7143	111.1429	42
2020-01-04	522.7692	50527.8462	106.5385	26
2020-01-05	496.0313	55055.8438	91.7344	64
2020-01-06	548.3607	51850.7541	100.4262	61
2020-01-07	575.4872	60515.2308	98.1795	39
2020-01-08	589.6563	56256.7813	103.0625	64
2020-01-09	621.8913	59255.3478	107.6304	46
2020-01-10	507.5745	56086.8511	91.5532	47
2020-01-11	549.4118	56411.9706	103.2647	34
2020-01-12	531.3649	57367.2703	95.3919	74
2020-01-13	533.7238	57734.9238	92.5238	105
2020-01-14	561.1000	57020.1143	94.5857	70
2020-01-15	592.7091	63150.5636	94.6182	55
2020-01-16	600.2045	60016.1591	98.7727	44
2020-01-17	558.6500	53884.5500	105.1000	40
2020-01-18	517.4915	52823.7288	93.1186	59
2020-01-19	558.3929	54356.5536	98.5000	56
2020-01-20	617.0625	57270.6875	109.3750	16
2020-01-21	660.0000	67871.0000	99.6667	3
2020-01-22	920.0000	66254.0000	138.0000	1
2020-01-31	1180.0000	72123.0000	163.0000	1
2020-02	595.8671	52029.0759	110.7405	158
2020-02-11	436.0000	68749.0000	63.0000	1
2020-02-12	383.0000	43199.0000	90.2500	4
2020-02-14	373.0000	44363.5000	83.5000	2
2020-02-15	800.0000	49222.0000	162.0000	1
2020-02-16	361.0000	38319.0000	94.0000	1
2020-02-17	302.6000	40592.8000	76.0000	5
2020-02-18	350.3333	49077.0000	74.0000	3
2020-02-19	539.0000	50253.7500	106.7500	4
2020-02-20	528.0000	56349.8750	91.7500	8
2020-02-21	454.5000	47962.2500	94.5000	4
2020-02-22	445.8333	54528.0000	81.3333	6
2020-02-23	406.0000	45258.2857	86.0000	7
2020-02-24	346.9091	39623.8182	88.3636	11
2020-02-25	579.9167	54525.0417	99.8750	24
2020-02-26	773.5455	55229.8182	120.0000	11
2020-02-27	436.9091	52381.9091	77.1818	11
2020-02-28	399.3750	44379.3750	96.6250	16
2020-02-29	509.2703	53712.0000	96.7297	37
2020-03	562.0723	53069.1076	104.4215	567
2020-03-01	604.4444	56218.3333	89.4444	9
2020-03-02	601.5000	55542.2143	104.7857	14
2020-03-03	535.3077	55688.8462	95.1538	13
2020-03-04	466.3750	50758.8750	87.0625	16
2020-03-05	408.2857	46844.8571	85.5714	14
2020-03-06	416.8750	52640.3750	83.7500	8
2020-03-07	436.3846	60149.6154	71.9231	13
2020-03-08	614.2083	54409.7500	108.3750	24
2020-03-09	682.1579	53624.3158	115.6842	19
2020-03-10	435.5625	53200.7188	78.5625	32
2020-03-11	489.1739	55938.7826	87.8261	23
2020-03-12	553.3462	55722.0769	99.3077	26
2020-03-13	487.4167	52280.0833	93.7083	24
2020-03-14	482.8800	52510.0400	91.6400	25
2020-03-15	478.2979	53344.3830	88.6383	47
2020-03-16	457.6531	51127.3469	89.9592	49
2020-03-17	467.8571	53228.2857	87.4762	42
2020-03-18	504.2500	56331.9250	87.2250	40
2020-03-19	451.3077	49558.0769	93.8846	26
2020-03-20	483.1111	52981.0370	82.8889	27
2020-03-21	560.6897	55572.3448	101.9655	29
2020-03-22	441.2321	48233.3750	86.0893	56
2020-03-23	506.1961	52439.6471	95.5490	51
2020-03-24	466.9038	49774.5962	91.8077	52
2020-03-25	477.9138	57044.9655	83.8103	58
2020-03-26	495.0882	53224.7941	94.6471	34
2020-03-27	541.7750	50760.2500	100.8000	40
2020-03-28	464.6250	54246.7708	84.8125	48
2020-03-29	455.5783	52412.9398	87.3253	83
2020-03-30	454.6538	53689.8590	84.3333	78
2020-03-31	526.1023	51538.6364	102.5341	88
2020-04	639.2937	55537.5565	112.5045	1328
2020-04-01	449.6400	51972.2000	90.8000	25
2020-04-02	480.6939	51964.0204	85.3878	49
2020-04-03	596.6316	57395.7368	104.5526	38
2020-04-04	467.4583	50846.5417	86.6042	48
2020-04-05	514.8625	50386.2250	101.4125	80
2020-04-06	525.2069	54688.6810	92.7155	116
2020-04-07	560.0769	52829.3538	101.6308	65
2020-04-08	559.3370	58560.7935	93.4891	92
2020-04-09	506.9500	55014.5500	90.9667	60
2020-04-10	472.7407	50326.3333	92.5926	54
2020-04-11	530.0380	54671.2911	92.7215	79
2020-04-12	501.5115	52334.4580	92.2519	131
2020-04-13	530.8316	53065.3474	103.2947	95
2020-04-14	519.4737	53990.5789	95.3158	57
2020-04-15	471.1791	51161.4478	88.2985	67
2020-04-16	560.2456	54120.8772	101.3509	57
2020-04-17	519.0980	54587.7451	92.0784	51
2020-04-18	478.2045	50438.5000	93.8636	88
2020-04-19	589.6239	56895.5385	99.7863	117
2020-04-20	678.6533	60583.6533	110.1600	75
2020-04-21	549.4643	58797.5893	91.1429	56
2020-04-22	608.8519	63825.9630	98.2037	54
2020-04-23	542.1250	50122.7679	97.9464	56
2020-04-24	624.8276	58244.7069	106.3103	58
2020-04-25	566.4474	59715.2105	92.8246	114
2020-04-26	535.6591	54676.2955	97.8750	88
2020-04-27	524.9467	54175.7200	95.4933	75
2020-04-28	590.0000	58536.2037	98.1296	54
2020-04-29	619.9403	58436.9403	104.9254	67
2020-04-30	640.0462	56634.3077	104.5231	65
2020-05	659.9443	56747.0316	112.0454	1741
2020-05-01	519.9884	58104.1860	87.6744	86
2020-05-02	541.6304	54400.0652	96.9891	92
2020-05-03	527.3367	53037.8163	96.0306	98
2020-05-04	571.2923	58071.2231	95.1231	130
2020-05-05	542.8662	55963.5924	96.6115	157
2020-05-06	621.1368	59048.0947	102.5895	95
2020-05-07	639.5309	59681.2222	101.2222	81
2020-05-08	698.5781	58214.0469	112.7969	64
2020-05-09	615.3333	60254.8696	101.7681	69
2020-05-10	530.6031	54043.4198	97.8855	131
2020-05-11	610.7317	54969.7439	107.4390	82
2020-05-12	555.2353	56620.4706	93.5294	51
2020-05-13	628.6282	58192.2949	109.2308	78
2020-05-14	550.9808	59941.0962	85.6154	52
2020-05-15	647.4694	62624.2857	107.2041	49
2020-05-16	506.4724	56181.5354	85.7402	127
2020-05-17	570.3354	58373.5427	95.2622	164
2020-05-18	566.7073	55045.2927	95.9268	82
2020-05-19	624.7333	59939.6667	96.5556	45
2020-05-20	674.3750	59644.4861	109.1944	72
2020-05-21	649.1475	61743.8197	104.0820	61
2020-05-22	607.7627	57774.1186	101.6610	59
2020-05-23	533.5310	56670.9027	93.6372	113
2020-05-24	533.0903	56821.4583	93.2778	144
2020-05-25	549.3222	55211.2222	91.5889	90
2020-05-26	589.0167	56148.7833	99.9667	60
2020-05-27	613.0714	56759.6857	98.1571	70
2020-05-28	560.9091	56713.4848	92.4545	66
2020-05-29	552.7458	57770.8644	92.6949	59
2020-05-30	603.1338	58549.7042	99.0070	142
2020-05-31	542.5341	58341.3352	89.5568	176
2020-06	674.1918	57105.0130	114.5734	1465
2020-06-01	585.8750	56253.3125	102.5781	64
2020-06-02	556.2778	54643.4444	97.5741	54
2020-06-03	557.2549	62239.0980	88.1176	51
2020-06-04	488.4658	53207.9041	88.8904	73
2020-06-05	677.0781	58344.1406	111.9688	64
2020-06-06	580.5446	58945.6429	96.8393	112
2020-06-07	545.5954	58328.2717	92.3121	173
2020-06-08	507.9780	54222.1758	90.0769	91
2020-06-09	576.3939	56650.7576	97.2121	66
2020-06-10	469.0208	52082.9792	90.7292	48
2020-06-11	568.6406	56469.0938	95.4219	64
2020-06-12	656.7255	64429.8235	96.9020	51
2020-06-13	583.9739	57048.6696	99.6870	115
2020-06-14	570.9530	58287.8658	95.0336	149
2020-06-15	548.4444	57564.5397	95.2222	63
2020-06-16	605.2593	58380.4815	96.8889	54
2020-06-17	523.7381	56729.6905	88.0714	42
2020-06-18	585.0204	55011.2653	102.4286	49
2020-06-19	646.9773	56939.4545	99.7500	44
2020-06-20	570.1548	53810.8571	94.1190	84
2020-06-21	548.5063	55137.3797	91.7595	79
2020-06-22	558.9167	57114.5625	90.6875	48
2020-06-23	677.5789	60542.9737	103.9211	38
2020-06-24	563.3333	57354.6061	100.3939	33
2020-06-25	573.2000	55249.8429	103.1000	70
2020-06-26	512.2368	53543.9605	93.5789	76
2020-06-27	567.1000	57363.7200	96.6500	100
2020-06-28	582.4096	56762.1928	91.1205	83
2020-06-29	669.4082	62721.4286	99.9796	49
2020-06-30	623.2344	60470.0625	104.0625	64
2020-07	633.7329	55782.1907	110.0236	1269
2020-07-01	533.9697	52405.3636	105.6970	33
2020-07-02	509.4878	51590.7805	88.8293	41
2020-07-03	577.4146	56019.9024	91.5122	41
2020-07-04	574.6559	59212.4624	94.3548	93
2020-07-05	573.5972	56494.1042	95.4028	144
2020-07-06	571.1667	57950.7000	96.5000	60
2020-07-07	586.5789	56297.3860	98.7719	57
2020-07-08	592.5400	58716.3600	98.3200	50
2020-07-09	544.4643	52918.8750	95.3393	56
2020-07-10	602.9070	57392.1395	88.4419	43
2020-07-11	565.6525	56605.0085	98.4576	118
2020-07-12	505.9111	55271.0074	87.6000	135
2020-07-13	601.0893	54815.8571	105.6429	56
2020-07-14	535.7556	52049.8222	96.2222	45
2020-07-15	522.4259	55079.8519	88.8333	54
2020-07-16	585.2063	57444.5397	97.6032	63
2020-07-17	577.8478	59193.3696	98.0000	46
2020-07-18	572.9630	57763.8889	96.6019	108
2020-07-19	564.1168	57435.3723	96.9270	137
2020-07-20	607.7571	60131.0429	96.9857	70
2020-07-21	614.3200	57348.7400	100.9200	50
